"","ONS_name","ONS_ID","pop","name","value"
"2298","portobello_south_3091","3091","general","average_after_tax_income_of_all_economic_families","127500"
"2299","portobello_south_3091","3091","general","average_after_tax_income_of_couple_with_children_economic_families","137000"
"2300","portobello_south_3091","3091","general","average_after_tax_income_of_one_parent_economic_families","91200"
"2301","qualicum_redwood_3092","3092","general","number_of_children_living_in_one_parent_families","420"
"2302","qualicum_redwood_3092","3092","general","percent_of_children_living_in_one_parent_families","0.3099631"
"2303","qualicum_redwood_3092","3092","general","number_of_pop_living_alone_i_e_1_person_household","395"
"2304","qualicum_redwood_3092","3092","general","average_household_size","2.5"
"2305","qualicum_redwood_3092","3092","general","number_of_owner_households","1200"
"2306","qualicum_redwood_3092","3092","general","percent_of_owner_households","0.685714286"
"2307","qualicum_redwood_3092","3092","general","percent_of_renter_households","0.314285714"
"2308","qualicum_redwood_3092","3092","general","percent_of_households_living_in_core_housing_need","0.113702624"
"2309","qualicum_redwood_3092","3092","general","number_of_households_living_in_core_housing_need","195"
"2310","qualicum_redwood_3092","3092","general","percent_of_owner_households_in_core_housing_need","4.2"
"2311","qualicum_redwood_3092","3092","general","median_monthly_shelter_costs_for_owned_dwellings","1280"
"2312","qualicum_redwood_3092","3092","general","average_monthly_shelter_costs_for_owned_dwellings","1536"
"2313","qualicum_redwood_3092","3092","general","number_of_tenant_households","545"
"2314","qualicum_redwood_3092","3092","general","percent_of_tenant_households_living_in_subsidized_housing","33"
"2315","qualicum_redwood_3092","3092","general","percent_of_renter_households_in_core_housing_need","27.4"
"2316","qualicum_redwood_3092","3092","general","median_monthly_shelter_costs_for_rented_dwellings","1290"
"2317","qualicum_redwood_3092","3092","general","average_monthly_shelter_costs_for_rented_dwellings","1188"
"2318","qualicum_redwood_3092","3092","general","average_size_of_census_families","2.9"
"2319","qualicum_redwood_3092","3092","general","percent_of_census_families_that_are_one_parent_families","0.21031746"
"2320","qualicum_redwood_3092","3092","general","number_of_one_parent_families","265"
"2321","qualicum_redwood_3092","3092","general","percent_of_all_census_families_that_are_one_parent_families","0.21031746"
"2322","qualicum_redwood_3092","3092","general","average_number_of_children_in_census_families_with_children","1.7"
"2323","qualicum_redwood_3092","3092","general","average_after_tax_income_of_all_economic_families","124000"
"2324","qualicum_redwood_3092","3092","general","average_after_tax_income_of_couple_with_children_economic_families","144000"
"2325","qualicum_redwood_3092","3092","general","average_after_tax_income_of_one_parent_economic_families","62800"
"2326","queensway_terrace_north_3093","3093","general","number_of_children_living_in_one_parent_families","255"
"2327","queensway_terrace_north_3093","3093","general","percent_of_children_living_in_one_parent_families","0.289772727"
"2328","queensway_terrace_north_3093","3093","general","number_of_pop_living_alone_i_e_1_person_household","335"
"2329","queensway_terrace_north_3093","3093","general","average_household_size","2.4"
"2330","queensway_terrace_north_3093","3093","general","number_of_owner_households","940"
"2331","queensway_terrace_north_3093","3093","general","percent_of_owner_households","0.688644689"
"2332","queensway_terrace_north_3093","3093","general","percent_of_renter_households","0.311355311"
"2333","queensway_terrace_north_3093","3093","general","percent_of_households_living_in_core_housing_need","0.092936803"
"2334","queensway_terrace_north_3093","3093","general","number_of_households_living_in_core_housing_need","125"
"2335","queensway_terrace_north_3093","3093","general","percent_of_owner_households_in_core_housing_need","4.3"
"2336","queensway_terrace_north_3093","3093","general","median_monthly_shelter_costs_for_owned_dwellings","1450"
"2337","queensway_terrace_north_3093","3093","general","average_monthly_shelter_costs_for_owned_dwellings","1472"
"2338","queensway_terrace_north_3093","3093","general","number_of_tenant_households","425"
"2339","queensway_terrace_north_3093","3093","general","percent_of_tenant_households_living_in_subsidized_housing","0"
"2340","queensway_terrace_north_3093","3093","general","percent_of_renter_households_in_core_housing_need","20.7"
"2341","queensway_terrace_north_3093","3093","general","median_monthly_shelter_costs_for_rented_dwellings","1390"
"2342","queensway_terrace_north_3093","3093","general","average_monthly_shelter_costs_for_rented_dwellings","1495"
"2343","queensway_terrace_north_3093","3093","general","average_size_of_census_families","2.7"
"2344","queensway_terrace_north_3093","3093","general","percent_of_census_families_that_are_one_parent_families","0.191709845"
"2345","queensway_terrace_north_3093","3093","general","number_of_one_parent_families","185"
"2346","queensway_terrace_north_3093","3093","general","percent_of_all_census_families_that_are_one_parent_families","0.191709845"
"2347","queensway_terrace_north_3093","3093","general","average_number_of_children_in_census_families_with_children","1.6"
"2348","queensway_terrace_north_3093","3093","general","average_after_tax_income_of_all_economic_families","101000"
"2349","queensway_terrace_north_3093","3093","general","average_after_tax_income_of_couple_with_children_economic_families","122000"
"2350","queensway_terrace_north_3093","3093","general","average_after_tax_income_of_one_parent_economic_families","85000"
"2351","queenswood_chatelaine_3094","3094","general","number_of_children_living_in_one_parent_families","290"
"2352","queenswood_chatelaine_3094","3094","general","percent_of_children_living_in_one_parent_families","0.260089686"
"2353","queenswood_chatelaine_3094","3094","general","number_of_pop_living_alone_i_e_1_person_household","520"
"2354","queenswood_chatelaine_3094","3094","general","average_household_size","2.3"
"2355","queenswood_chatelaine_3094","3094","general","number_of_owner_households","1505"
"2356","queenswood_chatelaine_3094","3094","general","percent_of_owner_households","0.820163488"
"2357","queenswood_chatelaine_3094","3094","general","percent_of_renter_households","0.182561308"
"2358","queenswood_chatelaine_3094","3094","general","percent_of_households_living_in_core_housing_need","0.065934066"
"2359","queenswood_chatelaine_3094","3094","general","number_of_households_living_in_core_housing_need","120"
"2360","queenswood_chatelaine_3094","3094","general","percent_of_owner_households_in_core_housing_need","3.4"
"2361","queenswood_chatelaine_3094","3094","general","median_monthly_shelter_costs_for_owned_dwellings","1480"
"2362","queenswood_chatelaine_3094","3094","general","average_monthly_shelter_costs_for_owned_dwellings","1404"
"2363","queenswood_chatelaine_3094","3094","general","number_of_tenant_households","335"
"2364","queenswood_chatelaine_3094","3094","general","percent_of_tenant_households_living_in_subsidized_housing","0"
"2365","queenswood_chatelaine_3094","3094","general","percent_of_renter_households_in_core_housing_need","21.2"
"2366","queenswood_chatelaine_3094","3094","general","median_monthly_shelter_costs_for_rented_dwellings","1760"
"2367","queenswood_chatelaine_3094","3094","general","average_monthly_shelter_costs_for_rented_dwellings","1810"
"2368","queenswood_chatelaine_3094","3094","general","average_size_of_census_families","2.7"
"2369","queenswood_chatelaine_3094","3094","general","percent_of_census_families_that_are_one_parent_families","0.159090909"
"2370","queenswood_chatelaine_3094","3094","general","number_of_one_parent_families","210"
"2371","queenswood_chatelaine_3094","3094","general","percent_of_all_census_families_that_are_one_parent_families","0.159090909"
"2372","queenswood_chatelaine_3094","3094","general","average_number_of_children_in_census_families_with_children","1.6"
"2373","queenswood_chatelaine_3094","3094","general","average_after_tax_income_of_all_economic_families","106000"
"2374","queenswood_chatelaine_3094","3094","general","average_after_tax_income_of_couple_with_children_economic_families","110000"
"2375","queenswood_chatelaine_3094","3094","general","average_after_tax_income_of_one_parent_economic_families","84000"
"2376","queenswood_heights_3095","3095","general","number_of_children_living_in_one_parent_families","685"
"2377","queenswood_heights_3095","3095","general","percent_of_children_living_in_one_parent_families","0.252302026"
"2378","queenswood_heights_3095","3095","general","number_of_pop_living_alone_i_e_1_person_household","885"
"2379","queenswood_heights_3095","3095","general","average_household_size","2.4"
"2380","queenswood_heights_3095","3095","general","number_of_owner_households","3530"
"2381","queenswood_heights_3095","3095","general","percent_of_owner_households","0.853688029"
"2382","queenswood_heights_3095","3095","general","percent_of_renter_households","0.147521161"
"2383","queenswood_heights_3095","3095","general","percent_of_households_living_in_core_housing_need","0.071078431"
"2384","queenswood_heights_3095","3095","general","number_of_households_living_in_core_housing_need","290"
"2385","queenswood_heights_3095","3095","general","percent_of_owner_households_in_core_housing_need","3.9"
"2386","queenswood_heights_3095","3095","general","median_monthly_shelter_costs_for_owned_dwellings","1280"
"2387","queenswood_heights_3095","3095","general","average_monthly_shelter_costs_for_owned_dwellings","1376"
"2388","queenswood_heights_3095","3095","general","number_of_tenant_households","605"
"2389","queenswood_heights_3095","3095","general","percent_of_tenant_households_living_in_subsidized_housing","5.8"
"2390","queenswood_heights_3095","3095","general","percent_of_renter_households_in_core_housing_need","25.6"
"2391","queenswood_heights_3095","3095","general","median_monthly_shelter_costs_for_rented_dwellings","1300"
"2392","queenswood_heights_3095","3095","general","average_monthly_shelter_costs_for_rented_dwellings","1415"
"2393","queenswood_heights_3095","3095","general","average_size_of_census_families","2.7"
"2394","queenswood_heights_3095","3095","general","percent_of_census_families_that_are_one_parent_families","0.151658768"
"2395","queenswood_heights_3095","3095","general","number_of_one_parent_families","480"
"2396","queenswood_heights_3095","3095","general","percent_of_all_census_families_that_are_one_parent_families","0.151658768"
"2397","queenswood_heights_3095","3095","general","average_number_of_children_in_census_families_with_children","1.6"
"2398","queenswood_heights_3095","3095","general","average_after_tax_income_of_all_economic_families","110000"
"2399","queenswood_heights_3095","3095","general","average_after_tax_income_of_couple_with_children_economic_families","130000"
"2400","queenswood_heights_3095","3095","general","average_after_tax_income_of_one_parent_economic_families","79200"
"2401","rideaucrest_davidson_heights_3097","3097","general","number_of_children_living_in_one_parent_families","990"
"2402","rideaucrest_davidson_heights_3097","3097","general","percent_of_children_living_in_one_parent_families","0.182152714"
"2403","rideaucrest_davidson_heights_3097","3097","general","number_of_pop_living_alone_i_e_1_person_household","695"
"2404","rideaucrest_davidson_heights_3097","3097","general","average_household_size","3"
"2405","rideaucrest_davidson_heights_3097","3097","general","number_of_owner_households","3935"
"2406","rideaucrest_davidson_heights_3097","3097","general","percent_of_owner_households","0.836344315"
"2407","rideaucrest_davidson_heights_3097","3097","general","percent_of_renter_households","0.163655685"
"2408","rideaucrest_davidson_heights_3097","3097","general","percent_of_households_living_in_core_housing_need","0.069742489"
"2409","rideaucrest_davidson_heights_3097","3097","general","number_of_households_living_in_core_housing_need","325"
"2410","rideaucrest_davidson_heights_3097","3097","general","percent_of_owner_households_in_core_housing_need","4.9"
"2411","rideaucrest_davidson_heights_3097","3097","general","median_monthly_shelter_costs_for_owned_dwellings","1660"
"2412","rideaucrest_davidson_heights_3097","3097","general","average_monthly_shelter_costs_for_owned_dwellings","1692"
"2413","rideaucrest_davidson_heights_3097","3097","general","number_of_tenant_households","765"
"2414","rideaucrest_davidson_heights_3097","3097","general","percent_of_tenant_households_living_in_subsidized_housing","2.6"
"2415","rideaucrest_davidson_heights_3097","3097","general","percent_of_renter_households_in_core_housing_need","18.5"
"2416","rideaucrest_davidson_heights_3097","3097","general","median_monthly_shelter_costs_for_rented_dwellings","1900"
"2417","rideaucrest_davidson_heights_3097","3097","general","average_monthly_shelter_costs_for_rented_dwellings","1904"
"2418","rideaucrest_davidson_heights_3097","3097","general","average_size_of_census_families","3.2"
"2419","rideaucrest_davidson_heights_3097","3097","general","percent_of_census_families_that_are_one_parent_families","0.145341615"
"2420","rideaucrest_davidson_heights_3097","3097","general","number_of_one_parent_families","585"
"2421","rideaucrest_davidson_heights_3097","3097","general","percent_of_all_census_families_that_are_one_parent_families","0.145341615"
"2422","rideaucrest_davidson_heights_3097","3097","general","average_number_of_children_in_census_families_with_children","1.9"
"2423","rideaucrest_davidson_heights_3097","3097","general","average_after_tax_income_of_all_economic_families","135000"
"2424","rideaucrest_davidson_heights_3097","3097","general","average_after_tax_income_of_couple_with_children_economic_families","147000"
"2425","rideaucrest_davidson_heights_3097","3097","general","average_after_tax_income_of_one_parent_economic_families","91600"
"2426","riverside_park_mooneys_bay_3098","3098","general","number_of_children_living_in_one_parent_families","265"
"2427","riverside_park_mooneys_bay_3098","3098","general","percent_of_children_living_in_one_parent_families","0.222689076"
"2428","riverside_park_mooneys_bay_3098","3098","general","number_of_pop_living_alone_i_e_1_person_household","700"
"2429","riverside_park_mooneys_bay_3098","3098","general","average_household_size","2.2"
"2430","riverside_park_mooneys_bay_3098","3098","general","number_of_owner_households","1085"
"2431","riverside_park_mooneys_bay_3098","3098","general","percent_of_owner_households","0.530562347"
"2432","riverside_park_mooneys_bay_3098","3098","general","percent_of_renter_households","0.469437653"
"2433","riverside_park_mooneys_bay_3098","3098","general","percent_of_households_living_in_core_housing_need","0.199488491"
"2434","riverside_park_mooneys_bay_3098","3098","general","number_of_households_living_in_core_housing_need","390"
"2435","riverside_park_mooneys_bay_3098","3098","general","percent_of_owner_households_in_core_housing_need","7.5"
"2436","riverside_park_mooneys_bay_3098","3098","general","median_monthly_shelter_costs_for_owned_dwellings","1060"
"2437","riverside_park_mooneys_bay_3098","3098","general","average_monthly_shelter_costs_for_owned_dwellings","1404"
"2438","riverside_park_mooneys_bay_3098","3098","general","number_of_tenant_households","960"
"2439","riverside_park_mooneys_bay_3098","3098","general","percent_of_tenant_households_living_in_subsidized_housing","2.1"
"2440","riverside_park_mooneys_bay_3098","3098","general","percent_of_renter_households_in_core_housing_need","34.8"
"2441","riverside_park_mooneys_bay_3098","3098","general","median_monthly_shelter_costs_for_rented_dwellings","1260"
"2442","riverside_park_mooneys_bay_3098","3098","general","average_monthly_shelter_costs_for_rented_dwellings","1364"
"2443","riverside_park_mooneys_bay_3098","3098","general","average_size_of_census_families","2.8"
"2444","riverside_park_mooneys_bay_3098","3098","general","percent_of_census_families_that_are_one_parent_families","0.155462185"
"2445","riverside_park_mooneys_bay_3098","3098","general","number_of_one_parent_families","185"
"2446","riverside_park_mooneys_bay_3098","3098","general","percent_of_all_census_families_that_are_one_parent_families","0.155462185"
"2447","riverside_park_mooneys_bay_3098","3098","general","average_number_of_children_in_census_families_with_children","1.7"
"2448","riverside_park_mooneys_bay_3098","3098","general","average_after_tax_income_of_all_economic_families","107800"
"2449","riverside_park_mooneys_bay_3098","3098","general","average_after_tax_income_of_couple_with_children_economic_families","120000"
"2450","riverside_park_mooneys_bay_3098","3098","general","average_after_tax_income_of_one_parent_economic_families","72000"
"2451","riverside_park_south_revelstoke_3099","3099","general","number_of_children_living_in_one_parent_families","135"
"2452","riverside_park_south_revelstoke_3099","3099","general","percent_of_children_living_in_one_parent_families","0.162650602"
"2453","riverside_park_south_revelstoke_3099","3099","general","number_of_pop_living_alone_i_e_1_person_household","245"
"2454","riverside_park_south_revelstoke_3099","3099","general","average_household_size","2.5"
"2455","riverside_park_south_revelstoke_3099","3099","general","number_of_owner_households","1085"
"2456","riverside_park_south_revelstoke_3099","3099","general","percent_of_owner_households","0.935344828"
"2457","riverside_park_south_revelstoke_3099","3099","general","percent_of_renter_households","0.068965517"
"2458","riverside_park_south_revelstoke_3099","3099","general","percent_of_households_living_in_core_housing_need","0.052401747"
"2459","riverside_park_south_revelstoke_3099","3099","general","number_of_households_living_in_core_housing_need","60"
"2460","riverside_park_south_revelstoke_3099","3099","general","percent_of_owner_households_in_core_housing_need","3.7"
"2461","riverside_park_south_revelstoke_3099","3099","general","median_monthly_shelter_costs_for_owned_dwellings","1230"
"2462","riverside_park_south_revelstoke_3099","3099","general","average_monthly_shelter_costs_for_owned_dwellings","1668"
"2463","riverside_park_south_revelstoke_3099","3099","general","number_of_tenant_households","75"
"2464","riverside_park_south_revelstoke_3099","3099","general","percent_of_tenant_households_living_in_subsidized_housing","0"
"2465","riverside_park_south_revelstoke_3099","3099","general","percent_of_renter_households_in_core_housing_need","26.7"
"2466","riverside_park_south_revelstoke_3099","3099","general","median_monthly_shelter_costs_for_rented_dwellings","1900"
"2467","riverside_park_south_revelstoke_3099","3099","general","average_monthly_shelter_costs_for_rented_dwellings","1750"
"2468","riverside_park_south_revelstoke_3099","3099","general","average_size_of_census_families","2.8"
"2469","riverside_park_south_revelstoke_3099","3099","general","percent_of_census_families_that_are_one_parent_families","0.106741573"
"2470","riverside_park_south_revelstoke_3099","3099","general","number_of_one_parent_families","95"
"2471","riverside_park_south_revelstoke_3099","3099","general","percent_of_all_census_families_that_are_one_parent_families","0.106741573"
"2472","riverside_park_south_revelstoke_3099","3099","general","average_number_of_children_in_census_families_with_children","1.7"
"2473","riverside_park_south_revelstoke_3099","3099","general","average_after_tax_income_of_all_economic_families","163200"
"2474","riverside_park_south_revelstoke_3099","3099","general","average_after_tax_income_of_couple_with_children_economic_families","162000"
"2475","riverside_park_south_revelstoke_3099","3099","general","average_after_tax_income_of_one_parent_economic_families","96000"
"2476","riverside_south_leitrim_3100","3100","general","number_of_children_living_in_one_parent_families","1250"
"2477","riverside_south_leitrim_3100","3100","general","percent_of_children_living_in_one_parent_families","0.176678445"
"2478","riverside_south_leitrim_3100","3100","general","number_of_pop_living_alone_i_e_1_person_household","1045"
"2479","riverside_south_leitrim_3100","3100","general","average_household_size","2.9"
"2480","riverside_south_leitrim_3100","3100","general","number_of_owner_households","5665"
"2481","riverside_south_leitrim_3100","3100","general","percent_of_owner_households","0.874228395"
"2482","riverside_south_leitrim_3100","3100","general","percent_of_renter_households","0.12654321"
"2483","riverside_south_leitrim_3100","3100","general","percent_of_households_living_in_core_housing_need","0.054815975"
"2484","riverside_south_leitrim_3100","3100","general","number_of_households_living_in_core_housing_need","350"
"2485","riverside_south_leitrim_3100","3100","general","percent_of_owner_households_in_core_housing_need","4.3"
"2486","riverside_south_leitrim_3100","3100","general","median_monthly_shelter_costs_for_owned_dwellings","1940"
"2487","riverside_south_leitrim_3100","3100","general","average_monthly_shelter_costs_for_owned_dwellings","1922"
"2488","riverside_south_leitrim_3100","3100","general","number_of_tenant_households","815"
"2489","riverside_south_leitrim_3100","3100","general","percent_of_tenant_households_living_in_subsidized_housing","0"
"2490","riverside_south_leitrim_3100","3100","general","percent_of_renter_households_in_core_housing_need","15.3"
"2491","riverside_south_leitrim_3100","3100","general","median_monthly_shelter_costs_for_rented_dwellings","2120"
"2492","riverside_south_leitrim_3100","3100","general","average_monthly_shelter_costs_for_rented_dwellings","2032"
"2493","riverside_south_leitrim_3100","3100","general","average_size_of_census_families","3.2"
"2494","riverside_south_leitrim_3100","3100","general","percent_of_census_families_that_are_one_parent_families","0.130755064"
"2495","riverside_south_leitrim_3100","3100","general","number_of_one_parent_families","710"
"2496","riverside_south_leitrim_3100","3100","general","percent_of_all_census_families_that_are_one_parent_families","0.130755064"
"2497","riverside_south_leitrim_3100","3100","general","average_number_of_children_in_census_families_with_children","1.9"
"2498","riverside_south_leitrim_3100","3100","general","average_after_tax_income_of_all_economic_families","146800"
"2499","riverside_south_leitrim_3100","3100","general","average_after_tax_income_of_couple_with_children_economic_families","144000"
"2500","riverside_south_leitrim_3100","3100","general","average_after_tax_income_of_one_parent_economic_families","100800"
"2501","riverview_3101","3101","general","number_of_children_living_in_one_parent_families","870"
"2502","riverview_3101","3101","general","percent_of_children_living_in_one_parent_families","0.325842697"
"2503","riverview_3101","3101","general","number_of_pop_living_alone_i_e_1_person_household","2345"
"2504","riverview_3101","3101","general","average_household_size","2.1"
"2505","riverview_3101","3101","general","number_of_owner_households","2285"
"2506","riverview_3101","3101","general","percent_of_owner_households","0.375513558"
"2507","riverview_3101","3101","general","percent_of_renter_households","0.624486442"
"2508","riverview_3101","3101","general","percent_of_households_living_in_core_housing_need","0.168421053"
"2509","riverview_3101","3101","general","number_of_households_living_in_core_housing_need","960"
"2510","riverview_3101","3101","general","percent_of_owner_households_in_core_housing_need","5.1"
"2511","riverview_3101","3101","general","median_monthly_shelter_costs_for_owned_dwellings","1460"
"2512","riverview_3101","3101","general","average_monthly_shelter_costs_for_owned_dwellings","1526"
"2513","riverview_3101","3101","general","number_of_tenant_households","3795"
"2514","riverview_3101","3101","general","percent_of_tenant_households_living_in_subsidized_housing","13"
"2515","riverview_3101","3101","general","percent_of_renter_households_in_core_housing_need","24.4"
"2516","riverview_3101","3101","general","median_monthly_shelter_costs_for_rented_dwellings","1300"
"2517","riverview_3101","3101","general","average_monthly_shelter_costs_for_rented_dwellings","1320"
"2518","riverview_3101","3101","general","average_size_of_census_families","2.7"
"2519","riverview_3101","3101","general","percent_of_census_families_that_are_one_parent_families","0.173553719"
"2520","riverview_3101","3101","general","number_of_one_parent_families","525"
"2521","riverview_3101","3101","general","percent_of_all_census_families_that_are_one_parent_families","0.173553719"
"2522","riverview_3101","3101","general","average_number_of_children_in_census_families_with_children","1.8"
"2523","riverview_3101","3101","general","average_after_tax_income_of_all_economic_families","103100"
"2524","riverview_3101","3101","general","average_after_tax_income_of_couple_with_children_economic_families","114000"
"2525","riverview_3101","3101","general","average_after_tax_income_of_one_parent_economic_families","72000"
"2526","rockcliffe_park_3102","3102","general","number_of_children_living_in_one_parent_families","75"
"2527","rockcliffe_park_3102","3102","general","percent_of_children_living_in_one_parent_families","0.12195122"
"2528","rockcliffe_park_3102","3102","general","number_of_pop_living_alone_i_e_1_person_household","65"
"2529","rockcliffe_park_3102","3102","general","average_household_size","3"
"2530","rockcliffe_park_3102","3102","general","number_of_owner_households","540"
"2531","rockcliffe_park_3102","3102","general","percent_of_owner_households","0.972972973"
"2532","rockcliffe_park_3102","3102","general","percent_of_renter_households","0.027027027"
"2533","rockcliffe_park_3102","3102","general","percent_of_households_living_in_core_housing_need","0"
"2534","rockcliffe_park_3102","3102","general","number_of_households_living_in_core_housing_need","0"
"2535","rockcliffe_park_3102","3102","general","percent_of_owner_households_in_core_housing_need","0"
"2536","rockcliffe_park_3102","3102","general","median_monthly_shelter_costs_for_owned_dwellings","3000"
"2537","rockcliffe_park_3102","3102","general","average_monthly_shelter_costs_for_owned_dwellings","3720"
"2538","rockcliffe_park_3102","3102","general","number_of_tenant_households","0"
"2539","rockcliffe_park_3102","3102","general","percent_of_tenant_households_living_in_subsidized_housing",NA
"2540","rockcliffe_park_3102","3102","general","percent_of_renter_households_in_core_housing_need",NA
"2541","rockcliffe_park_3102","3102","general","median_monthly_shelter_costs_for_rented_dwellings",NA
"2542","rockcliffe_park_3102","3102","general","average_monthly_shelter_costs_for_rented_dwellings",NA
"2543","rockcliffe_park_3102","3102","general","average_size_of_census_families","3.2"
"2544","rockcliffe_park_3102","3102","general","percent_of_census_families_that_are_one_parent_families","0.091836735"
"2545","rockcliffe_park_3102","3102","general","number_of_one_parent_families","45"
"2546","rockcliffe_park_3102","3102","general","percent_of_all_census_families_that_are_one_parent_families","0.091836735"
"2547","rockcliffe_park_3102","3102","general","average_number_of_children_in_census_families_with_children","2.2"
"2548","rockcliffe_park_3102","3102","general","average_after_tax_income_of_all_economic_families","307000"
"2549","rockcliffe_park_3102","3102","general","average_after_tax_income_of_couple_with_children_economic_families","286000"
"2550","rockcliffe_park_3102","3102","general","average_after_tax_income_of_one_parent_economic_families","120000"
"2551","rothwell_heights_beacon_hill_north_3103","3103","general","number_of_children_living_in_one_parent_families","860"
"2552","rothwell_heights_beacon_hill_north_3103","3103","general","percent_of_children_living_in_one_parent_families","0.246418338"
"2553","rothwell_heights_beacon_hill_north_3103","3103","general","number_of_pop_living_alone_i_e_1_person_household","840"
"2554","rothwell_heights_beacon_hill_north_3103","3103","general","average_household_size","2.6"
"2555","rothwell_heights_beacon_hill_north_3103","3103","general","number_of_owner_households","3335"
"2556","rothwell_heights_beacon_hill_north_3103","3103","general","percent_of_owner_households","0.83375"
"2557","rothwell_heights_beacon_hill_north_3103","3103","general","percent_of_renter_households","0.165"
"2558","rothwell_heights_beacon_hill_north_3103","3103","general","percent_of_households_living_in_core_housing_need","0.067173638"
"2559","rothwell_heights_beacon_hill_north_3103","3103","general","number_of_households_living_in_core_housing_need","265"
"2560","rothwell_heights_beacon_hill_north_3103","3103","general","percent_of_owner_households_in_core_housing_need","4.4"
"2561","rothwell_heights_beacon_hill_north_3103","3103","general","median_monthly_shelter_costs_for_owned_dwellings","1240"
"2562","rothwell_heights_beacon_hill_north_3103","3103","general","average_monthly_shelter_costs_for_owned_dwellings","1576"
"2563","rothwell_heights_beacon_hill_north_3103","3103","general","number_of_tenant_households","665"
"2564","rothwell_heights_beacon_hill_north_3103","3103","general","percent_of_tenant_households_living_in_subsidized_housing","0"
"2565","rothwell_heights_beacon_hill_north_3103","3103","general","percent_of_renter_households_in_core_housing_need","19.5"
"2566","rothwell_heights_beacon_hill_north_3103","3103","general","median_monthly_shelter_costs_for_rented_dwellings","1520"
"2567","rothwell_heights_beacon_hill_north_3103","3103","general","average_monthly_shelter_costs_for_rented_dwellings","1564"
"2568","rothwell_heights_beacon_hill_north_3103","3103","general","average_size_of_census_families","3"
"2569","rothwell_heights_beacon_hill_north_3103","3103","general","percent_of_census_families_that_are_one_parent_families","0.178571429"
"2570","rothwell_heights_beacon_hill_north_3103","3103","general","number_of_one_parent_families","550"
"2571","rothwell_heights_beacon_hill_north_3103","3103","general","percent_of_all_census_families_that_are_one_parent_families","0.178571429"
"2572","rothwell_heights_beacon_hill_north_3103","3103","general","average_number_of_children_in_census_families_with_children","1.8"
"2573","rothwell_heights_beacon_hill_north_3103","3103","general","average_after_tax_income_of_all_economic_families","134800"
"2574","rothwell_heights_beacon_hill_north_3103","3103","general","average_after_tax_income_of_couple_with_children_economic_families","148000"
"2575","rothwell_heights_beacon_hill_north_3103","3103","general","average_after_tax_income_of_one_parent_economic_families","86000"
"2576","sandy_hill_3104","3104","general","number_of_children_living_in_one_parent_families","700"
"2577","sandy_hill_3104","3104","general","percent_of_children_living_in_one_parent_families","0.357142857"
"2578","sandy_hill_3104","3104","general","number_of_pop_living_alone_i_e_1_person_household","3690"
"2579","sandy_hill_3104","3104","general","average_household_size","1.8"
"2580","sandy_hill_3104","3104","general","number_of_owner_households","1845"
"2581","sandy_hill_3104","3104","general","percent_of_owner_households","0.249155976"
"2582","sandy_hill_3104","3104","general","percent_of_renter_households","0.750844024"
"2583","sandy_hill_3104","3104","general","percent_of_households_living_in_core_housing_need","0.157698057"
"2584","sandy_hill_3104","3104","general","number_of_households_living_in_core_housing_need","1055"
"2585","sandy_hill_3104","3104","general","percent_of_owner_households_in_core_housing_need","2.6"
"2586","sandy_hill_3104","3104","general","median_monthly_shelter_costs_for_owned_dwellings","1780"
"2587","sandy_hill_3104","3104","general","average_monthly_shelter_costs_for_owned_dwellings","1914"
"2588","sandy_hill_3104","3104","general","number_of_tenant_households","5560"
"2589","sandy_hill_3104","3104","general","percent_of_tenant_households_living_in_subsidized_housing","12.1"
"2590","sandy_hill_3104","3104","general","percent_of_renter_households_in_core_housing_need","20.3"
"2591","sandy_hill_3104","3104","general","median_monthly_shelter_costs_for_rented_dwellings","1340"
"2592","sandy_hill_3104","3104","general","average_monthly_shelter_costs_for_rented_dwellings","1406"
"2593","sandy_hill_3104","3104","general","average_size_of_census_families","2.6"
"2594","sandy_hill_3104","3104","general","percent_of_census_families_that_are_one_parent_families","0.18875502"
"2595","sandy_hill_3104","3104","general","number_of_one_parent_families","470"
"2596","sandy_hill_3104","3104","general","percent_of_all_census_families_that_are_one_parent_families","0.18875502"
"2597","sandy_hill_3104","3104","general","average_number_of_children_in_census_families_with_children","1.7"
"2598","sandy_hill_3104","3104","general","average_after_tax_income_of_all_economic_families","108200"
"2599","sandy_hill_3104","3104","general","average_after_tax_income_of_couple_with_children_economic_families","136000"
"2600","sandy_hill_3104","3104","general","average_after_tax_income_of_one_parent_economic_families","67200"
"2601","south_keys_3105","3105","general","number_of_children_living_in_one_parent_families","175"
"2602","south_keys_3105","3105","general","percent_of_children_living_in_one_parent_families","0.286885246"
"2603","south_keys_3105","3105","general","number_of_pop_living_alone_i_e_1_person_household","390"
"2604","south_keys_3105","3105","general","average_household_size","2.3"
"2605","south_keys_3105","3105","general","number_of_owner_households","895"
"2606","south_keys_3105","3105","general","percent_of_owner_households","0.764957265"
"2607","south_keys_3105","3105","general","percent_of_renter_households","0.235042735"
"2608","south_keys_3105","3105","general","percent_of_households_living_in_core_housing_need","0.135135135"
"2609","south_keys_3105","3105","general","number_of_households_living_in_core_housing_need","150"
"2610","south_keys_3105","3105","general","percent_of_owner_households_in_core_housing_need","10.3"
"2611","south_keys_3105","3105","general","median_monthly_shelter_costs_for_owned_dwellings","970"
"2612","south_keys_3105","3105","general","average_monthly_shelter_costs_for_owned_dwellings","1300"
