ONS_ID,data_ID,value
3087,crime_total_per_1000pop_plus_50m_buffer,74.04
3087,walkscore_mean,44.89
3087,walkscore_sd,10.43
3087,bikescore_mean,88.46
3087,bikescore_sd,5.77
3087,Deciles,10
3087,Quintiles,5
3088,food_convenience_num_region_plus_buffer,1
3088,food_convenience_num_per_1000_res_plus_buffer,0.17
3088,food_convenience_dist_closest_3_popwt,1
3088,food_convenience_pct_within_15_mins,1
3088,food_fastfood_num_region_plus_buffer,1
3088,food_fastfood_num_per_1000_res_plus_buffer,0.17
3088,food_fastfood_dist_closest_3_popwt,0.86
3088,food_fastfood_pct_within_15_mins,1
3088,food_grocery_num_region_plus_buffer,0
3088,food_grocery_num_per_1000_res_plus_buffer,0
3088,food_grocery_dist_closest_3_popwt,1.2
3088,food_grocery_pct_within_15_mins,0.35
3088,food_resto_num_region_plus_buffer,2
3088,food_resto_num_per_1000_res_plus_buffer,0.34
3088,food_resto_dist_closest_3_popwt,0.78
3088,food_resto_pct_within_15_mins,1
3088,food_specialty_num_region_plus_buffer,2
3088,food_specialty_num_per_1000_res_plus_buffer,0.34
3088,food_specialty_dist_closest_3_popwt,0.88
3088,food_specialty_pct_within_15_mins,1
3088,num_people_attached,3836
3088,num_people_uncertainly_attached,1293
3088,total_population_attachment,5129
3088,percent_attached,74.8
3088,percent_uncertaintly_attached,25.2
3088,crime_person_total,51
3088,crime_property_total,96
3088,crime_other_total,12
3088,crime_total,159
3088,crime_person_total_per_1000pop_plus_50m_buffer,9.31
3088,crime_property_total_per_1000pop_plus_50m_buffer,18.63
3088,crime_other_total_per_1000pop_plus_50m_buffer,2.03
3088,crime_total_per_1000pop_plus_50m_buffer,29.97
3088,walkscore_mean,39.45
3088,walkscore_sd,5.43
3088,bikescore_mean,74.84
3088,bikescore_sd,9.88
3088,Deciles,10
3088,Quintiles,5
3089,food_convenience_num_region_plus_buffer,5
3089,food_convenience_num_per_1000_res_plus_buffer,0.8
3089,food_convenience_dist_closest_3_popwt,0.74
3089,food_convenience_pct_within_15_mins,1
3089,food_fastfood_num_region_plus_buffer,9
3089,food_fastfood_num_per_1000_res_plus_buffer,1.44
3089,food_fastfood_dist_closest_3_popwt,0.65
3089,food_fastfood_pct_within_15_mins,1
3089,food_grocery_num_region_plus_buffer,0
3089,food_grocery_num_per_1000_res_plus_buffer,0
3089,food_grocery_dist_closest_3_popwt,1.62
3089,food_grocery_pct_within_15_mins,0.35
3089,food_resto_num_region_plus_buffer,5
3089,food_resto_num_per_1000_res_plus_buffer,0.8
3089,food_resto_dist_closest_3_popwt,0.76
3089,food_resto_pct_within_15_mins,1
3089,food_specialty_num_region_plus_buffer,1
3089,food_specialty_num_per_1000_res_plus_buffer,0.16
3089,food_specialty_dist_closest_3_popwt,2.08
3089,food_specialty_pct_within_15_mins,0.87
3089,num_people_attached,6861
3089,num_people_uncertainly_attached,1568
3089,total_population_attachment,8429
3089,percent_attached,81.4
3089,percent_uncertaintly_attached,18.6
3089,crime_person_total,34
3089,crime_property_total,243
3089,crime_other_total,12
3089,crime_total,289
3089,crime_person_total_per_1000pop_plus_50m_buffer,5.6
3089,crime_property_total_per_1000pop_plus_50m_buffer,39.01
3089,crime_other_total_per_1000pop_plus_50m_buffer,1.92
3089,crime_total_per_1000pop_plus_50m_buffer,46.52
3089,walkscore_mean,26.36
3089,walkscore_sd,4.07
3089,bikescore_mean,73.97
3089,bikescore_sd,3.97
3089,Deciles,8
3089,Quintiles,4
3090,food_convenience_num_region_plus_buffer,2
3090,food_convenience_num_per_1000_res_plus_buffer,0.33
3090,food_convenience_dist_closest_3_popwt,1.19
3090,food_convenience_pct_within_15_mins,0.98
3090,food_fastfood_num_region_plus_buffer,2
3090,food_fastfood_num_per_1000_res_plus_buffer,0.33
3090,food_fastfood_dist_closest_3_popwt,1.13
3090,food_fastfood_pct_within_15_mins,0.72
3090,food_grocery_num_region_plus_buffer,0
3090,food_grocery_num_per_1000_res_plus_buffer,0
3090,food_grocery_dist_closest_3_popwt,1.71
3090,food_grocery_pct_within_15_mins,0.47
3090,food_resto_num_region_plus_buffer,0
3090,food_resto_num_per_1000_res_plus_buffer,0
3090,food_resto_dist_closest_3_popwt,1.38
3090,food_resto_pct_within_15_mins,0.64
3090,food_specialty_num_region_plus_buffer,1
3090,food_specialty_num_per_1000_res_plus_buffer,0.16
3090,food_specialty_dist_closest_3_popwt,1.25
3090,food_specialty_pct_within_15_mins,0.98
3090,num_people_attached,5558
3090,num_people_uncertainly_attached,1032
3090,total_population_attachment,6590
3090,percent_attached,84.3
3090,percent_uncertaintly_attached,15.7
3090,crime_person_total,35
3090,crime_property_total,88
3090,crime_other_total,10
3090,crime_total,133
3090,crime_person_total_per_1000pop_plus_50m_buffer,6.39
3090,crime_property_total_per_1000pop_plus_50m_buffer,15.72
3090,crime_other_total_per_1000pop_plus_50m_buffer,1.8
3090,crime_total_per_1000pop_plus_50m_buffer,23.91
3090,walkscore_mean,39.49
3090,walkscore_sd,13.5
3090,bikescore_mean,75.99
3090,bikescore_sd,6.86
3090,Deciles,5
3090,Quintiles,3
3091,food_convenience_num_region_plus_buffer,4
3091,food_convenience_num_per_1000_res_plus_buffer,0.13
3091,food_convenience_dist_closest_3_popwt,2.03
3091,food_convenience_pct_within_15_mins,0.42
3091,food_fastfood_num_region_plus_buffer,28
3091,food_fastfood_num_per_1000_res_plus_buffer,0.93
3091,food_fastfood_dist_closest_3_popwt,1.37
3091,food_fastfood_pct_within_15_mins,0.55
3091,food_grocery_num_region_plus_buffer,6
3091,food_grocery_num_per_1000_res_plus_buffer,0.2
3091,food_grocery_dist_closest_3_popwt,2.09
3091,food_grocery_pct_within_15_mins,0.31
3091,food_resto_num_region_plus_buffer,19
3091,food_resto_num_per_1000_res_plus_buffer,0.63
3091,food_resto_dist_closest_3_popwt,1.33
3091,food_resto_pct_within_15_mins,0.57
3091,food_specialty_num_region_plus_buffer,5
3091,food_specialty_num_per_1000_res_plus_buffer,0.17
3091,food_specialty_dist_closest_3_popwt,2.19
3091,food_specialty_pct_within_15_mins,0.2
3091,num_people_attached,24694
3091,num_people_uncertainly_attached,3098
3091,total_population_attachment,27792
3091,percent_attached,88.9
3091,percent_uncertaintly_attached,11.1
3091,crime_person_total,105
3091,crime_property_total,690
3091,crime_other_total,46
3091,crime_total,841
3091,crime_person_total_per_1000pop_plus_50m_buffer,3.97
3091,crime_property_total_per_1000pop_plus_50m_buffer,23.88
3091,crime_other_total_per_1000pop_plus_50m_buffer,1.63
3091,crime_total_per_1000pop_plus_50m_buffer,29.48
3091,walkscore_mean,34.43
3091,walkscore_sd,14
3091,bikescore_mean,56.34
3091,bikescore_sd,15.02
3091,Deciles,4
3091,Quintiles,2
3092,food_convenience_num_region_plus_buffer,1
3092,food_convenience_num_per_1000_res_plus_buffer,0.22
3092,food_convenience_dist_closest_3_popwt,1.09
3092,food_convenience_pct_within_15_mins,0.69
3092,food_fastfood_num_region_plus_buffer,3
3092,food_fastfood_num_per_1000_res_plus_buffer,0.67
3092,food_fastfood_dist_closest_3_popwt,0.72
3092,food_fastfood_pct_within_15_mins,1
3092,food_grocery_num_region_plus_buffer,0
3092,food_grocery_num_per_1000_res_plus_buffer,0
3092,food_grocery_dist_closest_3_popwt,2.87
3092,food_grocery_pct_within_15_mins,0
3092,food_resto_num_region_plus_buffer,0
3092,food_resto_num_per_1000_res_plus_buffer,0
3092,food_resto_dist_closest_3_popwt,1.12
3092,food_resto_pct_within_15_mins,0.86
3092,food_specialty_num_region_plus_buffer,0
3092,food_specialty_num_per_1000_res_plus_buffer,0
3092,food_specialty_dist_closest_3_popwt,1.12
3092,food_specialty_pct_within_15_mins,0.77
3092,num_people_attached,4179
3092,num_people_uncertainly_attached,740
3092,total_population_attachment,4919
3092,percent_attached,85
3092,percent_uncertaintly_attached,15
3092,crime_person_total,53
3092,crime_property_total,68
3092,crime_other_total,8
3092,crime_total,129
3092,crime_person_total_per_1000pop_plus_50m_buffer,19.24
3092,crime_property_total_per_1000pop_plus_50m_buffer,23.27
3092,crime_other_total_per_1000pop_plus_50m_buffer,4.03
3092,crime_total_per_1000pop_plus_50m_buffer,46.53
3092,walkscore_mean,31.13
3092,walkscore_sd,7.26
3092,bikescore_mean,63.16
3092,bikescore_sd,3.82
3092,Deciles,8
3092,Quintiles,4
3093,food_convenience_num_region_plus_buffer,0
3093,food_convenience_num_per_1000_res_plus_buffer,0
3093,food_convenience_dist_closest_3_popwt,1.07
3093,food_convenience_pct_within_15_mins,0.94
3093,food_fastfood_num_region_plus_buffer,3
3093,food_fastfood_num_per_1000_res_plus_buffer,0.95
3093,food_fastfood_dist_closest_3_popwt,0.72
3093,food_fastfood_pct_within_15_mins,1
3093,food_grocery_num_region_plus_buffer,0
3093,food_grocery_num_per_1000_res_plus_buffer,0
3093,food_grocery_dist_closest_3_popwt,1.45
3093,food_grocery_pct_within_15_mins,0.78
3093,food_resto_num_region_plus_buffer,0
3093,food_resto_num_per_1000_res_plus_buffer,0
3093,food_resto_dist_closest_3_popwt,1.17
3093,food_resto_pct_within_15_mins,0.89
3093,food_specialty_num_region_plus_buffer,0
3093,food_specialty_num_per_1000_res_plus_buffer,0
3093,food_specialty_dist_closest_3_popwt,1.12
3093,food_specialty_pct_within_15_mins,0.94
3093,num_people_attached,2810
3093,num_people_uncertainly_attached,563
3093,total_population_attachment,3373
3093,percent_attached,83.3
3093,percent_uncertaintly_attached,16.7
3093,crime_person_total,32
3093,crime_property_total,41
3093,crime_other_total,9
3093,crime_total,82
3093,crime_person_total_per_1000pop_plus_50m_buffer,10.76
3093,crime_property_total_per_1000pop_plus_50m_buffer,17.41
3093,crime_other_total_per_1000pop_plus_50m_buffer,3.16
3093,crime_total_per_1000pop_plus_50m_buffer,31.33
3093,walkscore_mean,28.53
3093,walkscore_sd,8.61
3093,bikescore_mean,82.97
3093,bikescore_sd,7.62
3093,Deciles,6
3093,Quintiles,3
3094,food_convenience_num_region_plus_buffer,1
3094,food_convenience_num_per_1000_res_plus_buffer,0.22
3094,food_convenience_dist_closest_3_popwt,1.62
3094,food_convenience_pct_within_15_mins,0.76
3094,food_fastfood_num_region_plus_buffer,2
3094,food_fastfood_num_per_1000_res_plus_buffer,0.44
3094,food_fastfood_dist_closest_3_popwt,1.39
3094,food_fastfood_pct_within_15_mins,0.76
3094,food_grocery_num_region_plus_buffer,0
3094,food_grocery_num_per_1000_res_plus_buffer,0
3094,food_grocery_dist_closest_3_popwt,2.37
3094,food_grocery_pct_within_15_mins,0
3094,food_resto_num_region_plus_buffer,0
3094,food_resto_num_per_1000_res_plus_buffer,0
3094,food_resto_dist_closest_3_popwt,1.88
3094,food_resto_pct_within_15_mins,0
3094,food_specialty_num_region_plus_buffer,0
3094,food_specialty_num_per_1000_res_plus_buffer,0
3094,food_specialty_dist_closest_3_popwt,1.83
3094,food_specialty_pct_within_15_mins,0.3
3094,num_people_attached,4130
3094,num_people_uncertainly_attached,570
3094,total_population_attachment,4700
3094,percent_attached,87.9
3094,percent_uncertaintly_attached,12.1
3094,crime_person_total,16
3094,crime_property_total,43
3094,crime_other_total,11
3094,crime_total,70
3094,crime_person_total_per_1000pop_plus_50m_buffer,3.53
3094,crime_property_total_per_1000pop_plus_50m_buffer,9.7
3094,crime_other_total_per_1000pop_plus_50m_buffer,2.43
3094,crime_total_per_1000pop_plus_50m_buffer,15.66
3094,walkscore_mean,27.6
3094,walkscore_sd,16.69
3094,bikescore_mean,55.07
3094,bikescore_sd,3.83
3094,Deciles,5
3094,Quintiles,3
3095,food_convenience_num_region_plus_buffer,6
3095,food_convenience_num_per_1000_res_plus_buffer,0.58
3095,food_convenience_dist_closest_3_popwt,0.93
3095,food_convenience_pct_within_15_mins,0.98
3095,food_fastfood_num_region_plus_buffer,24
3095,food_fastfood_num_per_1000_res_plus_buffer,2.34
3095,food_fastfood_dist_closest_3_popwt,0.81
3095,food_fastfood_pct_within_15_mins,0.98
3095,food_grocery_num_region_plus_buffer,2
3095,food_grocery_num_per_1000_res_plus_buffer,0.2
3095,food_grocery_dist_closest_3_popwt,1.48
3095,food_grocery_pct_within_15_mins,0.66
3095,food_resto_num_region_plus_buffer,10
3095,food_resto_num_per_1000_res_plus_buffer,0.97
3095,food_resto_dist_closest_3_popwt,0.9
3095,food_resto_pct_within_15_mins,0.84
3095,food_specialty_num_region_plus_buffer,8
3095,food_specialty_num_per_1000_res_plus_buffer,0.78
3095,food_specialty_dist_closest_3_popwt,1.12
3095,food_specialty_pct_within_15_mins,0.84
3095,num_people_attached,9651
3095,num_people_uncertainly_attached,1270
3095,total_population_attachment,10921
3095,percent_attached,88.4
3095,percent_uncertaintly_attached,11.6
3095,crime_person_total,44
3095,crime_property_total,133
3095,crime_other_total,13
3095,crime_total,190
3095,crime_person_total_per_1000pop_plus_50m_buffer,5.36
3095,crime_property_total_per_1000pop_plus_50m_buffer,18.51
3095,crime_other_total_per_1000pop_plus_50m_buffer,1.66
3095,crime_total_per_1000pop_plus_50m_buffer,25.52
3095,walkscore_mean,42.39
3095,walkscore_sd,14.44
3095,bikescore_mean,64.13
3095,bikescore_sd,8.1
3095,Deciles,5
3095,Quintiles,3
3097,food_convenience_num_region_plus_buffer,2
3097,food_convenience_num_per_1000_res_plus_buffer,0.14
3097,food_convenience_dist_closest_3_popwt,1.21
3097,food_convenience_pct_within_15_mins,0.97
3097,food_fastfood_num_region_plus_buffer,4
3097,food_fastfood_num_per_1000_res_plus_buffer,0.28
3097,food_fastfood_dist_closest_3_popwt,1.04
3097,food_fastfood_pct_within_15_mins,0.79
3097,food_grocery_num_region_plus_buffer,2
3097,food_grocery_num_per_1000_res_plus_buffer,0.14
3097,food_grocery_dist_closest_3_popwt,1.59
3097,food_grocery_pct_within_15_mins,0.69
3097,food_resto_num_region_plus_buffer,0
3097,food_resto_num_per_1000_res_plus_buffer,0
3097,food_resto_dist_closest_3_popwt,1.45
3097,food_resto_pct_within_15_mins,0.54
3097,food_specialty_num_region_plus_buffer,0
3097,food_specialty_num_per_1000_res_plus_buffer,0
3097,food_specialty_dist_closest_3_popwt,1.48
3097,food_specialty_pct_within_15_mins,0.5
3097,num_people_attached,13604
3097,num_people_uncertainly_attached,2215
3097,total_population_attachment,15819
3097,percent_attached,86
3097,percent_uncertaintly_attached,14
3097,crime_person_total,34
3097,crime_property_total,157
3097,crime_other_total,10
3097,crime_total,201
3097,crime_person_total_per_1000pop_plus_50m_buffer,2.47
3097,crime_property_total_per_1000pop_plus_50m_buffer,11.62
3097,crime_other_total_per_1000pop_plus_50m_buffer,0.69
3097,crime_total_per_1000pop_plus_50m_buffer,14.78
3097,walkscore_mean,43.4
3097,walkscore_sd,15.87
3097,bikescore_mean,69.93
3097,bikescore_sd,9.5
3097,Deciles,4
3097,Quintiles,2
3098,food_convenience_num_region_plus_buffer,0
3098,food_convenience_num_per_1000_res_plus_buffer,0
3098,food_convenience_dist_closest_3_popwt,2.02
3098,food_convenience_pct_within_15_mins,0.06
3098,food_fastfood_num_region_plus_buffer,1
3098,food_fastfood_num_per_1000_res_plus_buffer,0.21
3098,food_fastfood_dist_closest_3_popwt,1.6
3098,food_fastfood_pct_within_15_mins,0.56
3098,food_grocery_num_region_plus_buffer,0
3098,food_grocery_num_per_1000_res_plus_buffer,0
3098,food_grocery_dist_closest_3_popwt,2.19
3098,food_grocery_pct_within_15_mins,0.02
3098,food_resto_num_region_plus_buffer,2
3098,food_resto_num_per_1000_res_plus_buffer,0.43
3098,food_resto_dist_closest_3_popwt,1.21
3098,food_resto_pct_within_15_mins,0.9
3098,food_specialty_num_region_plus_buffer,0
3098,food_specialty_num_per_1000_res_plus_buffer,0
3098,food_specialty_dist_closest_3_popwt,2
3098,food_specialty_pct_within_15_mins,0.02
3098,num_people_attached,3609
3098,num_people_uncertainly_attached,764
3098,total_population_attachment,4373
3098,percent_attached,82.5
3098,percent_uncertaintly_attached,17.5
3098,crime_person_total,39
3098,crime_property_total,71
3098,crime_other_total,15
3098,crime_total,125
3098,crime_person_total_per_1000pop_plus_50m_buffer,8.53
3098,crime_property_total_per_1000pop_plus_50m_buffer,15.14
3098,crime_other_total_per_1000pop_plus_50m_buffer,3.2
3098,crime_total_per_1000pop_plus_50m_buffer,26.87
3098,walkscore_mean,25.17
3098,walkscore_sd,5.56
3098,bikescore_mean,74.32
3098,bikescore_sd,7.75
3098,Deciles,9
3098,Quintiles,5
3099,food_convenience_num_region_plus_buffer,0
3099,food_convenience_num_per_1000_res_plus_buffer,0
3099,food_convenience_dist_closest_3_popwt,1.96
3099,food_convenience_pct_within_15_mins,0.28
3099,food_fastfood_num_region_plus_buffer,0
3099,food_fastfood_num_per_1000_res_plus_buffer,0
3099,food_fastfood_dist_closest_3_popwt,1.71
3099,food_fastfood_pct_within_15_mins,0.28
3099,food_grocery_num_region_plus_buffer,0
3099,food_grocery_num_per_1000_res_plus_buffer,0
3099,food_grocery_dist_closest_3_popwt,2.32
3099,food_grocery_pct_within_15_mins,0.1
3099,food_resto_num_region_plus_buffer,0
3099,food_resto_num_per_1000_res_plus_buffer,0
3099,food_resto_dist_closest_3_popwt,1.61
3099,food_resto_pct_within_15_mins,0.34
3099,food_specialty_num_region_plus_buffer,0
3099,food_specialty_num_per_1000_res_plus_buffer,0
3099,food_specialty_dist_closest_3_popwt,2.18
3099,food_specialty_pct_within_15_mins,0.19
3099,num_people_attached,3542
3099,num_people_uncertainly_attached,540
3099,total_population_attachment,4082
3099,percent_attached,86.8
3099,percent_uncertaintly_attached,13.2
3099,crime_person_total,9
3099,crime_property_total,33
3099,crime_other_total,1
3099,crime_total,43
3099,crime_person_total_per_1000pop_plus_50m_buffer,3.3
3099,crime_property_total_per_1000pop_plus_50m_buffer,11.22
3099,crime_other_total_per_1000pop_plus_50m_buffer,0.33
3099,crime_total_per_1000pop_plus_50m_buffer,14.85
3099,walkscore_mean,15.46
3099,walkscore_sd,9.11
3099,bikescore_mean,59.49
3099,bikescore_sd,9.04
3099,Deciles,1
3099,Quintiles,1
3100,food_convenience_num_region_plus_buffer,3
3100,food_convenience_num_per_1000_res_plus_buffer,0.16
3100,food_convenience_dist_closest_3_popwt,1.88
3100,food_convenience_pct_within_15_mins,0.75
3100,food_fastfood_num_region_plus_buffer,7
3100,food_fastfood_num_per_1000_res_plus_buffer,0.37
3100,food_fastfood_dist_closest_3_popwt,1.32
3100,food_fastfood_pct_within_15_mins,0.75
3100,food_grocery_num_region_plus_buffer,1
3100,food_grocery_num_per_1000_res_plus_buffer,0.05
3100,food_grocery_dist_closest_3_popwt,2.92
3100,food_grocery_pct_within_15_mins,0.32
3100,food_resto_num_region_plus_buffer,4
3100,food_resto_num_per_1000_res_plus_buffer,0.21
3100,food_resto_dist_closest_3_popwt,1.67
3100,food_resto_pct_within_15_mins,0.58
3100,food_specialty_num_region_plus_buffer,0
3100,food_specialty_num_per_1000_res_plus_buffer,0
3100,food_specialty_dist_closest_3_popwt,3.67
3100,food_specialty_pct_within_15_mins,0
3100,num_people_attached,16487
3100,num_people_uncertainly_attached,2177
3100,total_population_attachment,18664
3100,percent_attached,88.3
3100,percent_uncertaintly_attached,11.7
3100,crime_person_total,59
3100,crime_property_total,219
3100,crime_other_total,18
3100,crime_total,296
3100,crime_person_total_per_1000pop_plus_50m_buffer,3.19
3100,crime_property_total_per_1000pop_plus_50m_buffer,11.61
3100,crime_other_total_per_1000pop_plus_50m_buffer,0.94
3100,crime_total_per_1000pop_plus_50m_buffer,15.74
3100,walkscore_mean,22.68
3100,walkscore_sd,11.99
3100,bikescore_mean,48.25
3100,bikescore_sd,10.22
3100,Deciles,2
3100,Quintiles,1
3101,food_convenience_num_region_plus_buffer,8
3101,food_convenience_num_per_1000_res_plus_buffer,0.6
3101,food_convenience_dist_closest_3_popwt,0.98
3101,food_convenience_pct_within_15_mins,0.86
3101,food_fastfood_num_region_plus_buffer,28
3101,food_fastfood_num_per_1000_res_plus_buffer,2.08
3101,food_fastfood_dist_closest_3_popwt,0.8
3101,food_fastfood_pct_within_15_mins,0.93
3101,food_grocery_num_region_plus_buffer,7
3101,food_grocery_num_per_1000_res_plus_buffer,0.52
3101,food_grocery_dist_closest_3_popwt,1.66
3101,food_grocery_pct_within_15_mins,0.48
3101,food_resto_num_region_plus_buffer,17
3101,food_resto_num_per_1000_res_plus_buffer,1.26
3101,food_resto_dist_closest_3_popwt,1.19
3101,food_resto_pct_within_15_mins,0.79
3101,food_specialty_num_region_plus_buffer,7
3101,food_specialty_num_per_1000_res_plus_buffer,0.52
3101,food_specialty_dist_closest_3_popwt,1.47
3101,food_specialty_pct_within_15_mins,0.55
3101,num_people_attached,5470
3101,num_people_uncertainly_attached,1511
3101,total_population_attachment,6981
3101,percent_attached,78.4
3101,percent_uncertaintly_attached,21.6
3101,crime_person_total,124
3101,crime_property_total,723
3101,crime_other_total,111
3101,crime_total,958
3101,crime_person_total_per_1000pop_plus_50m_buffer,11.68
3101,crime_property_total_per_1000pop_plus_50m_buffer,57.2
3101,crime_other_total_per_1000pop_plus_50m_buffer,8.7
3101,crime_total_per_1000pop_plus_50m_buffer,77.58
3101,walkscore_mean,29.85
3101,walkscore_sd,12.28
3101,bikescore_mean,73.43
3101,bikescore_sd,8.58
3101,Deciles,8
3101,Quintiles,4
3102,food_convenience_num_region_plus_buffer,0
3102,food_convenience_num_per_1000_res_plus_buffer,0
3102,food_convenience_dist_closest_3_popwt,0.98
3102,food_convenience_pct_within_15_mins,0.89
3102,food_fastfood_num_region_plus_buffer,0
3102,food_fastfood_num_per_1000_res_plus_buffer,0
3102,food_fastfood_dist_closest_3_popwt,0.96
3102,food_fastfood_pct_within_15_mins,0.89
3102,food_grocery_num_region_plus_buffer,0
3102,food_grocery_num_per_1000_res_plus_buffer,0
3102,food_grocery_dist_closest_3_popwt,1.07
3102,food_grocery_pct_within_15_mins,0.86
3102,food_resto_num_region_plus_buffer,1
3102,food_resto_num_per_1000_res_plus_buffer,0.61
3102,food_resto_dist_closest_3_popwt,0.99
3102,food_resto_pct_within_15_mins,0.89
3102,food_specialty_num_region_plus_buffer,0
3102,food_specialty_num_per_1000_res_plus_buffer,0
3102,food_specialty_dist_closest_3_popwt,1.18
3102,food_specialty_pct_within_15_mins,0.89
3102,num_people_attached,2193
3102,num_people_uncertainly_attached,446
3102,total_population_attachment,2639
3102,percent_attached,83.1
3102,percent_uncertaintly_attached,16.9
3102,crime_person_total,6
3102,crime_property_total,31
3102,crime_other_total,2
3102,crime_total,39
3102,crime_person_total_per_1000pop_plus_50m_buffer,3.64
3102,crime_property_total_per_1000pop_plus_50m_buffer,23.03
3102,crime_other_total_per_1000pop_plus_50m_buffer,1.21
3102,crime_total_per_1000pop_plus_50m_buffer,27.88
3102,walkscore_mean,25.06
3102,walkscore_sd,11.68
3102,bikescore_mean,73.85
3102,bikescore_sd,8.16
3102,Deciles,1
3102,Quintiles,1
3103,food_convenience_num_region_plus_buffer,3
3103,food_convenience_num_per_1000_res_plus_buffer,0.27
3103,food_convenience_dist_closest_3_popwt,1.07
3103,food_convenience_pct_within_15_mins,0.75
3103,food_fastfood_num_region_plus_buffer,10
3103,food_fastfood_num_per_1000_res_plus_buffer,0.91
3103,food_fastfood_dist_closest_3_popwt,0.87
3103,food_fastfood_pct_within_15_mins,0.81
3103,food_grocery_num_region_plus_buffer,0
3103,food_grocery_num_per_1000_res_plus_buffer,0
3103,food_grocery_dist_closest_3_popwt,2.06
3103,food_grocery_pct_within_15_mins,0.62
3103,food_resto_num_region_plus_buffer,9
3103,food_resto_num_per_1000_res_plus_buffer,0.82
3103,food_resto_dist_closest_3_popwt,1.14
3103,food_resto_pct_within_15_mins,0.69
3103,food_specialty_num_region_plus_buffer,3
3103,food_specialty_num_per_1000_res_plus_buffer,0.27
3103,food_specialty_dist_closest_3_popwt,1.41
3103,food_specialty_pct_within_15_mins,0.73
3103,num_people_attached,10086
3103,num_people_uncertainly_attached,1794
3103,total_population_attachment,11880
3103,percent_attached,84.9
3103,percent_uncertaintly_attached,15.1
3103,crime_person_total,43
3103,crime_property_total,155
3103,crime_other_total,11
3103,crime_total,209
3103,crime_person_total_per_1000pop_plus_50m_buffer,4.83
3103,crime_property_total_per_1000pop_plus_50m_buffer,17.03
3103,crime_other_total_per_1000pop_plus_50m_buffer,1.64
3103,crime_total_per_1000pop_plus_50m_buffer,23.5
3103,walkscore_mean,25.99
3103,walkscore_sd,18.68
3103,bikescore_mean,53.75
3103,bikescore_sd,12.78
3103,Deciles,5
3103,Quintiles,3
3104,food_convenience_num_region_plus_buffer,15
3104,food_convenience_num_per_1000_res_plus_buffer,1.08
3104,food_convenience_dist_closest_3_popwt,0.36
3104,food_convenience_pct_within_15_mins,1
3104,food_fastfood_num_region_plus_buffer,89
3104,food_fastfood_num_per_1000_res_plus_buffer,6.43
3104,food_fastfood_dist_closest_3_popwt,0.35
3104,food_fastfood_pct_within_15_mins,1
3104,food_grocery_num_region_plus_buffer,2
3104,food_grocery_num_per_1000_res_plus_buffer,0.14
3104,food_grocery_dist_closest_3_popwt,1.16
3104,food_grocery_pct_within_15_mins,0.78
3104,food_resto_num_region_plus_buffer,38
3104,food_resto_num_per_1000_res_plus_buffer,2.75
3104,food_resto_dist_closest_3_popwt,0.34
3104,food_resto_pct_within_15_mins,1
3104,food_specialty_num_region_plus_buffer,11
3104,food_specialty_num_per_1000_res_plus_buffer,0.8
3104,food_specialty_dist_closest_3_popwt,0.93
3104,food_specialty_pct_within_15_mins,0.93
3104,num_people_attached,10746
3104,num_people_uncertainly_attached,3642
3104,total_population_attachment,14388
3104,percent_attached,74.7
3104,percent_uncertaintly_attached,25.3
3104,crime_person_total,282
3104,crime_property_total,1059
3104,crime_other_total,167
3104,crime_total,1508
3104,crime_person_total_per_1000pop_plus_50m_buffer,36.27
3104,crime_property_total_per_1000pop_plus_50m_buffer,161.56
3104,crime_other_total_per_1000pop_plus_50m_buffer,23.05
3104,crime_total_per_1000pop_plus_50m_buffer,220.88
3104,walkscore_mean,61.58
3104,walkscore_sd,13.16
3104,bikescore_mean,96.05
3104,bikescore_sd,3.99
3104,Deciles,9
3104,Quintiles,5
3105,food_convenience_num_region_plus_buffer,1
3105,food_convenience_num_per_1000_res_plus_buffer,0.36
3105,food_convenience_dist_closest_3_popwt,0.92
3105,food_convenience_pct_within_15_mins,1
3105,food_fastfood_num_region_plus_buffer,17
3105,food_fastfood_num_per_1000_res_plus_buffer,6.12
3105,food_fastfood_dist_closest_3_popwt,0.54
3105,food_fastfood_pct_within_15_mins,1
3105,food_grocery_num_region_plus_buffer,3
3105,food_grocery_num_per_1000_res_plus_buffer,1.08
3105,food_grocery_dist_closest_3_popwt,0.72
3105,food_grocery_pct_within_15_mins,1
3105,food_resto_num_region_plus_buffer,6
3105,food_resto_num_per_1000_res_plus_buffer,2.16
3105,food_resto_dist_closest_3_popwt,0.69
3105,food_resto_pct_within_15_mins,1
3105,food_specialty_num_region_plus_buffer,3
3105,food_specialty_num_per_1000_res_plus_buffer,1.08
3105,food_specialty_dist_closest_3_popwt,0.83
3105,food_specialty_pct_within_15_mins,1
3105,num_people_attached,2494
3105,num_people_uncertainly_attached,531
3105,total_population_attachment,3025
3105,percent_attached,82.4
3105,percent_uncertaintly_attached,17.6
3105,crime_person_total,31
3105,crime_property_total,284
3105,crime_other_total,17
3105,crime_total,332
3105,crime_person_total_per_1000pop_plus_50m_buffer,14.39
3105,crime_property_total_per_1000pop_plus_50m_buffer,116.91
3105,crime_other_total_per_1000pop_plus_50m_buffer,6.47
3105,crime_total_per_1000pop_plus_50m_buffer,137.77
3105,walkscore_mean,68.48
3105,walkscore_sd,8.8
3105,bikescore_mean,85.88
3105,bikescore_sd,2.21
3105,Deciles,9
3105,Quintiles,5
